Sr No,Sellers ID,Seller Name,Seller Level,Seller class,Seller team member name,Seller team member number,Bill Date,Bill Time,Bill No.,Transaction Type,Invoice type,Buyer ID,Buyer Name,Buyer Level,Buyer Class,Buyer Location,Buyer Team member name,Buyer Team member number,Category,Product,SKU,Brand,Unit Cost,Qty,Discount,Value,
371,142,Neo Engineers,Silver,L3,Chandrashekar Kumar,9260122434,01/15/2019,12:02:53,abc362de,Sales(61%),Created,B133,Green Petals,B1,D,BADRINATH,Pillai Pushkar,9255586003,C7,P2C7,EDLBK779,Dell,129786,1,1,128488.14,
372,143,Navdeep Electronics,Silver,L3,Sandeep Kumar,9471258096,09/23/2019,17:26:22,abc363de,Sales(91%),Attached,B134,Barkat General Store,B1,D,BALASINOR,Kumar Kathrada,9258218627,C7,P3C7,EHLBL780,HP,166904,8,8,1228413.44,
373,144,Koyet,Gold,L3,Vaninadha Pal,9493805033,02/15/2019,14:51:10,abc364de,Sales(65%),Attached,B135,Ayush Home Cyber,B2,D,BALRAMPUR,Dhundup Niti,9251197983,C7,P4C7,EHLBGR781,HP,299653,16,13,4171169.76,
374,145,Khatu Traders,Silver,L3,Praveenkumar Rabgyal,9404900879,11/24/2019,11:44:28,abc365de,Sales(61%),Attached,B136,Aziz Enterprises,B2,D,BAMBORA,Tenzin Laul,9259671083,C7,P5C7,EALRD782,Acer,168880,24,8,3728870.4,
375,146,Khanna Electronics,Silver,L3,Sandy Singh,9573555401,06/25/2019,9:01:30,abc366de,Sales(61%),Attached,B137,Aman Furnitures,B2,D,BANDHAVGARH,Paswan Srikaran,9259210491,C8,P1C8,GPBBL876,Philips,86043,23,10,1781090.1,
376,147,Krupa Sales,Platinum,L3,Neena Rao,9171707171,06/12/2019,12:02:41,abc367de,Sales(59%),Attached,B138,Surendra Brothers,B3,D,BANDIPUR,Amin Chandra,9254185278,C8,P2C8,GPBBK877,Philips,208670,9,2,1840469.4,
377,148,Karuna Enterprise,Gold,L3,Dua Rana,9559408719,11/12/2019,15:32:50,abc368de,Sales(92%),Created,B139,Raj Marriage Lawn,B3,D,BANGALORE,Tambe Sira,9259452254,C8,P3C8,GPLBL878,Philips,110929,1,4,106491.84,
378,149,Mayank Enterprises,Silver,L3,Sumedh Khando,9613543601,03/28/2019,13:02:00,abc369de,Sales(73%),Attached,B140,Swyamvar Collection,B4,D,BARBIL,Rabten Virmani,9255747636,C8,P4C8,GHLBL879,Havels,85344,4,9,310652.16,
379,150,Madhav Sales,Platinum,L3,Pravil Kadam,9816876533,12/28/2019,13:14:11,abc370de,Sales(93%),Created,B141,Jalans,B3,D,BAREILLY,Rao Mahatapa,9252555924,C8,P5C8,GHLRD881,Havels,86519,19,3,1594545.17,
380,151,Moovee Traders,Silver,L3,Shurpali Yangkey,9322140039,04/14/2019,10:59:56,abc371de,Sales(58%),Attached,B142,Madhulika Garments,B2,A,BEHROR,Sen Prithu,9256826121,C9,P1C9,GHTRD882,Havels,115566,2,2,226509.36,
381,152,Moraya Sales,Silver,L3,Parthathy Mitra,9357459940,06/22/2019,13:21:01,abc372de,Sales(61%),Created,B143,the Pen,B1,A,BELGAUM,Pawar Utpat,9254592970,C9,P2C9,GHTBL883,Havels,10660,21,12,196996.8,
382,153,Alpine-Industries,Platinum,L3,Parag Saxena,9910934390,11/11/2019,18:45:48,abc373de,Sales(75%),Attached,B144,Mathur Handicrafts,B2,A,BERHAMPUR,Powar Tarang,9259049796,C9,P3C9,GSBBL884,Syska,148572,23,12,3007097.28,
383,154,Aaftab Hardware,Silver,L3,Rudrani Sangyal,9684109057,05/02/2019,9:40:09,abc374de,Sales(74%),Attached,B145,Pratham Traders,B3,A,BETALGHAT,Singh Keyush,9258207750,C9,P4C9,GSBYW885,Syska,71914,8,14,494768.32,
384,155,Aqua Enterprises,Gold,L3,Piyush Rigzin,9923886312,01/12/2019,17:34:45,abc375de,Sales(96%),Created,B146,Shagun Collection,B4,A,BHARATPUR,Singh Kalanadhabhatla,9258391713,C9,P5C9,GSBBL886,Syska,192459,5,3,933426.15,
385,156,Nemi Group,Silver,L3,Chandrashaker Pema,9192157570,06/13/2019,17:57:59,abc376de,Sales(55%),Attached,B147,Geeta Ornaments,B2,A,BHANDARDARA,Rigzin Parantap,9256001599,C10,P1C10,XPCBL001,Pedigree,110511,20,11,1967095.8,
386,157,Nirva Enterprises,Gold,L3,Srijata Khan,9340296853,03/19/2019,13:57:18,abc377de,Sales(70%),Created,B148,Raj Jewellers,B4,A,BHARUCH,Banerjee Matta,9259225338,C10,P2C10,XPCBL002,Pedigree,200516,24,10,4331145.6,
387,158,Nini Electricals,Silver,L3,Dhupam Sarin,9216386846,01/02/2019,18:27:41,abc378de,Sales(66%),Attached,B149,Ram Store,B1,A,BHAVANGADH,Tambe Shalaby,9257073037,C10,P3C10,XWBBR00,Wiskas,233841,11,12,2263580.88,
388,159,Nisha Enterprises,Platinum,L3,Nayak Basu,9261632906,01/08/2019,17:53:22,abc379de,Sales(66%),Attached,B150,Mishra Copy Center,B2,A,BHAVNAGAR,Ahir Kondapaneni,9257329231,C10,P4C10,XWBYW004,Wiskas,234621,10,8,2158513.2,
389,160,Cloudtail,Platinum,L3,Krithivas Doshi,9911680037,01/27/2019,12:26:29,abc380de,Sales(60%),Attached,B151,Sapt Sagar,B2,A,BHILAI,Rangdol Venugopalan,9258221236,C10,P5C10,XPCBL005,Pedigree,31891,1,8,29339.72,
390,161,Olympia Industries,Silver,L1,Mangina Parekh,9704566972,06/17/2019,18:21:20,abc381de,Sales(88%),Attached,B152,Banarasi Sarees,B2,A,BHIMTAL,Ghoshal Seshadrinathan,9251365305,C11,P1C11,XPPBK009,Pedigree,12282,23,11,251412.54,
391,162,Amazing Buy,Silver,L1,Sarangarajan Jha,9797096840,05/21/2019,15:57:24,abc382de,Sales(90%),Attached,B153,Sri Ram Enterprises,B3,A,BHOPAL,Metok Ramdas,9257715598,C11,P2C11,XWPBK010,Wiskas,152851,15,14,1971777.9,
392,163,Zephyr Online,Silver,L1,Kity Subramanium,9642515579,03/15/2019,15:22:22,abc383de,Sales(62%),Attached,B154,Ashwani Brothers,B4,B,BHUBANESHWAR,Desai Kayeeda,9254402065,C11,P3C11,XWCBL011,Wiskas,143471,19,9,2480613.59,
393,164,Super Deals,Gold,L1,Suman Chopra,9448066602,11/23/2019,18:31:21,abc384de,Sales(92%),Attached,B155,Saw Sweet Shop,B1,B,DABHOSA,Chowdary Veena,9258628433,C11,P4C11,XWCRD012,Wiskas,200556,21,12,3706274.88,
394,165,Trico Online,Platinum,L1,Sultana Patil,9837226855,03/25/2019,14:43:02,abc385de,Sales(66%),Attached,B156,Sushil Agrawal,B1,B,DALHOUSIE,Mehra Masrani,9251278404,C11,P5C11,XPBBL013,Pedigree,214511,7,2,1471545.46,
395,166,Infiniti Retail,Platinum,L1,Saravati Mitra,9975481524,02/25/2019,17:33:47,abc386de,Sales(85%),Attached,B157,Vijay Mishra,B1,B,DAMAN,Soni Yaksha,9254605132,C12,P1C12,VSPBL051,Skybags,230986,3,14,595943.88,
396,167,XL Retail,Platinum,L1,Ranjitsinhji Kumar,9146750731,09/01/2019,10:48:46,abc387de,Sales(95%),Created,B158,Samsung Service Center,B2,B,DANDELI,Rangdol Kalanadhabhatla,9258900865,C12,P2C12,VSPBK052,Skybags,196705,24,4,4532083.2,
397,168,Saholic,Gold,L1,Chidamber D Costa,9329757404,05/07/2019,12:54:15,abc388de,Sales(69%),Attached,B159,K.L Model Shop,B2,B,DAPOLI,Singh Katka,9251233556,C12,P3C12,VSSBK053,Skybags,173250,6,14,893970,
398,169,GadgetDirect,Gold,L1,Meghana Chawda,9791076213,11/29/2019,17:58:53,abc389de,Sales(69%),Attached,B160,Basant Bahar,B3,B,DARJEELING,Das Ogale,9252873593,C12,P4C12,VWSRD054,Wild Horn,35550,8,5,270180,
399,170,GoTo Mart,Silver,L1,Gargeya Mitra,9251835573,06/09/2019,18:09:38,abc390de,Sales(69%),Created,B161,Shyam Gupta,B3,B,DAUSA,Chari Yavatkar,9255159822,C12,P5C12,VWSYW055,Wild Horn,64079,17,9,991302.13,
400,171,TechFone,Silver,L1,Sangameswar D Costa,9773809294,01/09/2019,11:26:42,abc391de,Sales(66%),Created,B162,Sai Bakers,B4,B,DEHRADUN,Malik Munish,9251529923,C13,P1C13,VWBYW056,Wild Horn,9927,1,5,9430.65,
401,172,Active_Gadgets,Silver,L1,Pillalamarri Bhatnagar,9871091951,12/03/2019,10:39:34,abc392de,Sales(83%),Attached,B163,HP World,B1,C,DHARAMSHALA,D Costa Setna,9256799396,C13,P2C13,VLBBK057,Lorem,121766,20,13,2118728.4,
402,173,Tecki-Home,Gold,L1,Gungabissoon Mitra,9223314528,08/12/2019,18:50:19,abc393de,Sales(67%),Attached,B164,Home Fashion,B4,C,DIBRUGARH,Jayaraman Kuttikkad,9257673447,C13,P3C13,VLRBK058,Lorem,272884,9,6,2308598.64,
403,174,Silcare,Gold,L1,Gajraj Kumar,9331588834,06/30/2019,16:13:53,abc394de,Sales(86%),Attached,B165,Big Bazaar Direct,B2,C,DIGHA,Shroff Vani,9252438142,C13,P4C13,VLRBL059,Lorem,60207,23,6,1301675.34,
404,175,Ezeekart Retail,Platinum,L1,Palanirajan Sinha,9138046406,04/23/2019,9:50:11,abc395de,Sales(60%),Created,B166,Pawan General Store,B3,C,DIU,Soni Venkataramanan,9255367649,C13,P5C13,VWRBK061,Wild Horn,214244,11,6,2215282.96,
405,176,Redlily Store,Silver,L2,Sreenivasan Ghosh,9736579192,06/19/2019,18:14:59,abc396de,Sales(57%),Attached,B167,Jindal Electronics,B2,C,DIVE AGAR,Gavde Pallavi,9253662801,C14,P1C14,KPSSR112,Prestige,184736,18,11,2959470.72,
406,177,ZealDeal,Platinum,L2,Narmada Chowdary,9339203128,03/23/2019,12:04:10,abc397de,Sales(62%),Attached,B168,Nitya Enterprises,B2,C,DOOARS,Bhanushali Bai,9258553554,C14,P2C14,KPSSR113,Tuelip,107723,4,5,409347.4,
407,178,Store_Electronica,Gold,L2,Sudhindranath Amin,9708730795,03/12/2019,9:25:06,abc398de,Sales(76%),Created,B169,Kanpur Leather Store,B2,C,DURGAPUR,Dutta Ramchandra,9254837228,C14,P3C14,KPDSR114,Prestige,99445,23,6,2150000.9,
408,179,SnapitToday,Silver,L2,Mista Kumar,9964742231,11/25/2019,13:03:36,abc399de,Sales(82%),Attached,B170,Shri Sahu General Merchant,B1,A,DURSHET,Pawar Nagappa,9251362285,C14,P4C14,KTDSR115,Tuelip,148370,3,8,409501.2,
409,180,InkTree,Gold,L2,Meenakshisundaram Rao,9491474513,06/11/2019,17:54:17,abc400de,Sales(73%),Attached,B171,Maruti Point,B1,A,DWARKA,Varma Sangameswar,9256246492,C14,P5C14,KTTSR116,Tuelip,178126,18,3,3110079.96,
410,181,GadgetsAccessories,Gold,L2,Vijaykumar Bhanushali,9103363957,04/23/2019,10:08:21,abc401de,Sales(72%),Created,B172,Autocrafts Enterprises,B1,A,JABALPUR,Bhattacharjee Potluri,9251425651,C15,P1C15,KCTSR117,Cello,270967,9,12,2146058.64,
411,182,Elites Accessories,Platinum,L2,Ujjwala Das,9159543209,04/05/2019,12:16:45,abc402de,Sales(94%),Attached,B173,Patel Enterprises,B4,A,JAIPUR,Wangchuk Virasana,9258785106,C15,P2C15,KCKSR118,Cello,33326,17,11,504222.38,
412,183,AmzerEstore,Platinum,L2,Nikunj Rangdol,9499193602,07/14/2019,11:38:13,abc403de,Sales(85%),Attached,B174,Narendra Computers,B3,A,JAISALMER,Kapur Rasiah,9258027954,C15,P3C15,KCKSR119,Cello,298593,17,14,4365429.66,
413,184,E-Mobiles,Platinum,L2,Shrirang Tsomo,9200959882,04/09/2019,12:22:21,abc404de,Sales(95%),Attached,B175,Sagar Rawat,B2,D,JALANDHAR,Shah Gungabissoon,9251930103,C15,P4C15,KPKSR120,Prestige,206699,9,10,1674261.9,
414,185,Staples India,Platinum,L2,Gavaskar Rao,9582852881,08/14/2019,15:38:12,abc405de,Sales(91%),Created,B176,Shivpal Singh ji,B1,D,JALGAON,Chatterjee Milind,9252477201,C15,P5C15,KPPSR121,Prestige,201189,12,8,2221126.56,
415,186,Go For Computers,Platinum,L2,Sitipala Bhatnagar,9911401862,01/14/2019,12:28:43,abc406de,Sales(59%),Attached,B177,Raiko India,B1,D,JAMBUGODHA,Gavde Chaudhry,9253594405,C16,P1C16,WTMGR181,Timex,161919,7,1,1122098.67,
416,187,IT Source,Platinum,L2,Sathiamoorthy Soni,9515238173,01/18/2019,16:15:30,abc407de,Sales(78%),Created,B178,Krishna Apartment,B1,D,JAMMU,Namgyal Dristi,9258435630,C16,P2C16,WTMBL182,Timex,38986,11,10,385961.4,
417,188,Eva Retail,Gold,L2,Chandiramani Jangchup,9769952828,01/16/2019,15:10:29,abc408de,Sales(84%),Attached,B179,Kashi Apartment,B1,D,JAMNAGAR,Sarin Markandeya,9255506616,C16,P3C16,WRLBL183,Rolex,67535,16,15,918476,
418,189,My Beauty Bazar,Gold,L2,Jadeja Rao,9272498685,01/15/2019,12:52:17,abc409de,Sales(86%),Created,B180,Sunrise food,B1,D,JAMSHEDPUR,Parekh Maninder,9251145031,C16,P4C16,WRLGR184,Rolex,188603,12,4,2172706.56,
419,190,MobiGenie,Gold,L2,Chatterji Balasubramanium,9466378141,08/16/2019,11:40:44,abc410de,Sales(92%),Created,B181,KGN Mobiles,B2,D,JAWHAR,Gavde Muddiah,9257654151,C16,P5C16,WTMRD185,Timex,64685,13,10,756814.5,
420,191,Deals Amazing,Silver,L2,Guramurthy Patil,9529331592,07/29/2019,10:50:39,abc411de,Sales(55%),Attached,B182,ERA,B3,D,JHANSI,Gain Kondapalli,9256263408,C17,P1C17,FNSYL344,Nike,214241,10,14,1842472.6,
421,192,Gizmos Unlimited,Silver,L2,Muthupalaniappan Goswami,9471469137,08/10/2019,11:20:54,abc412de,Sales(73%),Created,B183,Khanna Motors,B3,D,JODHPUR,Namgyal Suryadevara,9256340765,C17,P2C17,FNSBL345,Nike,214179,16,1,3392595.36,
422,193,i-KitPit,Gold,L2,Lalit Doshi,9374438216,03/22/2019,12:52:20,abc413de,Sales(92%),Created,B184,Gupta Stationary,B3,D,JOJAWAR,Singh Chakrabarti,9254692937,C17,P3C17,FNBGR346,Nike,9801,6,3,57041.82,
423,194,CrazZy Deals,Silver,L2,Visvayu Achari,9273155076,12/19/2019,10:59:01,abc414de,Sales(70%),Attached,B185,Leela Jewelaries,B4,D,JORHAT,Mistry Sreekanth,9256322787,C17,P4C17,FNBBK347,Nike,171517,17,4,2799157.44,
424,195,Khanna Books,Gold,L3,Nishar Gavde,9421917748,01/10/2019,10:45:35,abc415de,Sales(80%),Created,B186,Bharti Internationals,B3,D,JUNAGADH,Goswami Reba,9257561789,C17,P5C17,FBBYL348,Bata,109909,11,1,1196909.01,
425,196,A1webstores,Silver,L3,Maiti Sengupta,9363958654,06/28/2019,16:52:09,abc416de,Sales(80%),Attached,B187,Shri Ganesh Agencies,B3,B,RAI BAREILLY,Balasubramanium Lavanya,9255035343,C18,P1C18,RTTBR120,Tanish,26171,16,15,355925.6,
426,197,VRPL,Silver,L3,Sreevijayan Barua,9392119224,02/08/2019,13:10:21,abc417de,Sales(71%),Created,B188,HMY Creations,B2,B,RAICHAK,Rao Patankar,9255469159,C18,P2C18,RRCBL121,Raymonds,44617,7,3,302949.43,
427,198,GadgetsGuru,Gold,L3,Palanisamy Paswan,9237625642,11/29/2019,18:22:06,abc418de,Sales(86%),Attached,B189,Rounak Enterprises,B1,B,RAIPUR,Gupta Gurinder,9251460654,C18,P3C18,RKWBR122,Kajims,186888,22,13,3577036.32,
428,199,Cart2India,Gold,L3,Nakul Soni,9934089191,09/25/2019,10:57:53,abc419de,Sales(82%),Attached,B190,BM Sales And Service,B4,B,RAJASTHAN,Nair Phadkar,9257706851,C18,P4C18,RKTBR123,Kajims,136723,9,5,1168981.65,
429,200,Delhi Mall,Platinum,L3,Sadayappan Bhattacharjee,9695639132,08/09/2019,12:57:07,abc420de,Sales(79%),Attached,B191,Manish TVS,B3,B,RAJGIR,Pema Konkipudi,9259103491,C18,P5C18,RKSBR124,Kajims,21249,5,15,90308.25,
430,201,Appario Retail,Platinum,L3,Kambhampat Soni,9640620848,07/10/2019,13:07:10,abc421de,Sales(92%),Attached,B192,Gupta Vastralay,B3,B,RAJKOT,Bhakta Puli,9255812520,C19,P1C19,ONSBR221,Nutella,49011,22,13,938070.54,
431,202,GALACY,Gold,L3,Lahan D Costa,9633928463,03/25/2019,15:21:00,abc422de,Sales(88%),Attached,B193,Shabuddin & Sons,B3,B,RAJPIPLA,Balasubramanium Bhagyamma,9255857744,C19,P2C19,ONSWT222,Nutella,235316,21,11,4398056.04,
432,203,DoubleDice,Silver,L3,Yashodhar Rabgyal,9852456443,06/20/2019,17:56:00,abc423de,Sales(64%),Attached,B194,Alarm Arts,B2,B,RAJSAMAND,Tsomo Raghuvir,9252120650,C19,P3C19,ONSCR223,Nutella,109430,12,15,1116186,
433,204,DeckUp,Gold,L3,Shameem Mitra,9680534329,11/17/2019,14:39:55,abc424de,Sales(55%),Created,B195,Saraswati Bookhouse,B2,C,RAJAHMUNDRY,Yangkey Anand,9257819284,C19,P4C19,OPBBR224,Parle,264823,2,4,508460.16,
434,205,JCD Business,Platinum,L3,Nema Ghosh,9524043312,11/10/2019,15:31:04,abc425de,Sales(62%),Created,B196,MK Enterprises,B4,C,RAMESHWARAM,Yangkey Gopinath,9258019022,C19,P5C19,OPBWT225,Parle,250848,17,11,3795330.24,
435,206,iBhejo,Platinum,L3,Sarangarajan Malhotra,9748046819,06/14/2019,13:03:25,abc426de,Sales(65%),Created,B197,Banarasi Culture,B1,C,RAM NAGAR,Rabten Gowravaram,9251732540,C20,P1C20,RKTBR321,Kajims,293427,20,2,5751169.2,
436,207,Jiyan Enterprise,Platinum,L3,Chirimar Wangchuk,9839845727,07/06/2019,13:56:29,abc427de,Sales(68%),Attached,B198,Salam Arts,B2,C,RAMGARH,Nayar Surabhi,9255004317,C20,P2C20,RKCBL322,Kajims,284849,14,11,3549218.54,
437,208,Brandzone Retails,Platinum,L3,Pundari Jhadav,9593330123,12/23/2019,15:54:33,abc428de,Sales(83%),Attached,B199,Sunil General Store,B3,A,SHIMLA,Patel Kommana,9256525090,C20,P3C20,RRWBR323,Raymonds,237807,10,12,2092701.6,
438,209,Bookswagon,Silver,L3,Mitali Bose,9356045220,04/03/2019,11:40:46,abc429de,Sales(94%),Attached,B200,Shivam Flowers,B4,A,SHIMLIPAL,Khan Oruganti,9254442707,C20,P4C20,RKTBR324,Kajims,142073,9,9,1163577.87,
439,210,HolyHigh Store,Gold,L3,Vijaykumar Patil,7770978481,09/07/2019,14:39:47,abc430de,Sales(63%),Attached,B102,Mahatma Hoisery,B1,A,Varanasi,Lhamo Ramalingam,9252478981,C20,P5C20,RTSBR325,Tanish,88771,4,11,316024.76,
440,211,A to Z book house,platinum,L1,Banker Balasubramanium,7666747078,11/26/2019,10:52:53,abc431de,Sales(66%),Created,B103,Gomati Wear,B1,A,Mangalore,Bhattacharjee Pasram,9256974982,C21,P1C21,DAMWH142,Amul,229030,12,4,2638425.6,
441,212,dealstar,silver,L2,Srivastava Shah,7821397828,10/27/2019,10:07:07,abc432de,Sales(72%),Created,B104,Sabarmati Travels,B1,A,Kohlapur,Bhatnagar Nachiketa,9257398097,C21,P2C21,DAMSL143,Amul,190234,8,12,1339247.36,
442,213,The bookhive,platinum,L3,Mhambrey Kumar,7891632597,02/06/2019,15:23:29,abc433de,Sales(75%),Attached,B105,Vishal Melhotra,B1,A,Ranchi,Sisodiya Mahadeo,9259650199,C21,P3C21,DACWH144,Amul,54479,21,1,1132618.41,
443,214,Sunrise Book Store,gold,L1,Ghandi Rigzin,7908348574,11/13/2019,17:35:59,abc434de,Sales(57%),Attached,B106,Hariom Hosiery,B2,A,Lucknow,Jangchup Choughoy,9251718315,C21,P4C21,DACGD145,Amul,152859,6,9,834610.14,
444,215,Tickles,gold,L1,Swani Gupta,7214217366,05/11/2019,17:34:31,abc435de,Sales(70%),Created,B107,Prince Wear,B2,A,Shimla,Singh Yamura,9256790614,C21,P5C21,DAMRD741,Amul,149957,6,3,872749.74,
445,216,Toycra,platinum,L1,Udipi Chauhan,7917934704,04/21/2019,12:21:18,abc436de,Sales(74%),Attached,B108,Ramesh Tendulkar,B3,A,Goa,Dutta Papa,9259913358,C22,P1C22,WRWSL951,Rolex,39552,22,14,748323.84,
446,217,Fancy Steps,silver,L2,Vootla Mukherjee,7513876663,09/21/2019,17:41:38,abc437de,Sales(79%),Attached,B109,Milan Saree center,B3,A,Varanasi,Achari Ghoshdashtidar,9258248712,C22,P2C22,WTFBK952,Timex,179958,6,13,939380.76,
447,218,Whole9Yards,gold,L3,Amarnath Jayaraman,7442690248,07/24/2019,14:46:19,abc438de,Sales(95%),Attached,B110,Dhanvarsha Silk,B4,A,Lucknow,Tsomo Jagarlamudi,9253231174,C22,P3C22,WFFBK953,Fastrack,97321,1,7,90508.53,
448,219,FunCorp,platinum,L3,Suvrata Chauhan,7863716440,05/16/2019,10:49:19,abc439de,Sales(58%),Attached,B111,Amar Biscuit Bhandar,B4,A,Shimla,Amin Vasi,9255582272,C22,P4C22,WRWGD954,Rolex,13659,7,6,89876.22,
449,220,Kiron,Silver,L2,Vraman Gain,7120805973,05/19/2019,15:42:54,abc440de,Sales(72%),Attached,B112,New Sindh Confectionary Works,B4,B,Goa,Tsomo Sohal,9258833886,C22,P5C22,WTWGD955,Timex,270337,3,15,689359.35,
450,221,Cloudtail India,Platinum,L3,Tyagri Bhattacharjee,7708756708,04/16/2019,13:39:00,abc441de,Sales(55%),Attached,B113,Shri Brothers,B2,B,Ernakulam,Ganguly Shailendra,9257440129,C23,P1C23,CATBK159,Allen Solly,50239,3,3,146195.49,
451,222,Partyhunters,Gold,L1,Sophia Chatterjee,7401687688,12/16/2019,15:15:15,abc442de,Sales(90%),Created,B114,Sharman Sanitary and Building Material,B2,B,Pune,Sarin Ganapathiraman,9252617358,C23,P2C23,CASBL158,Allen Solly,23595,15,10,318532.5,
452,223,Veena Beauty Products,Platinum,L1,Sohoni Banerjee,7968875063,06/15/2019,9:37:45,abc443de,Sales(93%),Created,B115,Balaji Tools,B1,B,Nasik,Chatterjee Mallikarjun,9257121573,C23,P3C23,CLPRD154,Louis Philippe,12908,17,10,197492.4,
453,224,WorldCare,Silver,L3,Naidoo Jha,7927887731,10/15/2019,15:09:42,abc444de,Sales(91%),Attached,B116,Kamala Printing Press,B1,B,Nagpur,Rigzin Chakrabarti,9256014725,C23,P4C23,CWFGR156,Wrangler,109417,1,3,106134.49,
454,225,FitnessHub,Silver,L2,Satin Pillai,7559416066,07/31/2019,13:31:32,abc445de,Sales(66%),Attached,B117,Agarwal Gift Corner,B1,C,Mumbai,Gain Sekariapuram,9259808574,C23,P5C23,CWCWH151,Wrangler,218989,4,14,753322.16,
455,226,Cloudtail India,Gold,L2,Thamma Reddy,7341459366,02/15/2019,18:03:00,abc446de,Sales(91%),Attached,B118,Archies,B2,C,Mumbai,Rana Vuppula,9254351542,C24,P1C24,TASWH452,Amyway,15345,9,15,117389.25,
456,227,Buy Your Wish,Gold,L3,Senapathy Sisodiya,7573280390,04/28/2019,10:47:25,abc447de,Sales(92%),Attached,B119,Manoj Pustak Mandir,B3,C,Delhi,Ahir Pamela,9256417958,C24,P2C24,TLSSL165,L'Oreal,84953,11,15,794310.55,
457,228,Vihaan,Platinum,L3,Manikkalingam Rabgyal,7414845181,09/09/2019,9:10:25,abc448de,Sales(81%),Attached,B120,Hiya Butique,B3,C,Chennai,D Costa Chengelpet,9258508453,C24,P3C24,TGCWH156,Gillette,203077,21,9,3880801.47,
458,229,Market Yard,Silver,L1,Profulla Bhakto,7674465682,03/01/2019,18:50:53,abc449de,Sales(66%),Created,B121,New Vinay Sweets,B3,C,Goa,Bhakto Subbarat,9255797151,C24,P4C24,TAFRD875,Amyway,180299,1,2,176693.02,
459,230,Global Craft,Silver,L1,Chitturu Balasubramanium,7489365075,02/28/2019,12:16:21,abc450de,Sales(86%),Attached,B122,Hafiz Jee,B4,C,Varanasi,Kumar Manavendra,9253354435,C24,P5C24,TLSGR132,L'Oreal,175235,25,15,3723743.75,
460,231,Global Klamp,Gold,L2,Lecamwasam Wangchuk,7392554530,09/15/2019,11:09:27,abc451de,Sales(61%),Created,B123,Om Sai Communication,B1,C,Mangalore,Chowdary Kanwar,9257390117,C25,P1C25,AACWH193,Audi,119948,21,14,2166260.88,
461,232,Goldtech,Platinum,L1,Sangita Lobo,7578819135,06/02/2019,13:39:20,abc452de,Sales(72%),Attached,B124,Musa Enterprises,B1,C,Udupi,Venkatesan Veera,9256456822,C25,P2C25,ALTRD456,Lamborghini,201870,15,14,2604123,
462,233,Peach Imports,Gold,L2,Mukul Pillai,7360278761,12/05/2019,14:05:08,abc453de,Sales(74%),Attached,B125,Vazir Ansari Zafar & Sons,B1,A,Bangalore,Rigzin Nikitha,9255853111,C25,P3C25,AACSL918,Audi,200750,5,11,893337.5,
463,234,Bright sell,Gold,L1,Maruti Chopra,7325780134,06/14/2019,9:33:00,abc454de,Sales(56%),Created,B126,Smiley World,B2,A,Amritsar,Achari Nachiketa,9252530009,C25,P4C25,ABCRD341,Bugatti,183201,25,8,4213623,
464,235,Viya Products,Platinum,L3,Guneratne Naidu,7789787806,09/18/2019,16:17:10,abc455de,Sales(80%),Attached,B127,Meraj General Store,B2,A,Kolkata,Chatterjee Trishna,9252429995,C25,P5C25,AMTYL451,Mercedes,291411,14,10,3671778.6,
465,236,Peepful store,Silver,L2,Keyush Sen,7130396406,03/18/2019,15:11:10,abc456de,Sales(62%),Attached,B128,Dream Mobile Service,B3,A,Indore,Passang Gala,9254345386,C26,P1C26,HDHWH012,Dabur-Red,84196,5,7,391511.4,
466,237,Abhyan Enterprise,Silver,L1,Surnilla Jhadav,7593318065,03/25/2019,14:02:48,abc457de,Sales(61%),Attached,B129,Fatima Fab Store,B3,A,Bhopal,Choudhary Kallakuri,9251958098,C26,P2C26,HSSBL032,Savlon,143958,9,15,1101278.7,
467,238,ImagineDesign,Silver,L1,Yellepeddy Jaiteley,7149934822,12/26/2019,17:30:38,abc458de,Sales(84%),Created,B130,M S Art,B4,A,Prayagraj,Pema Amarnath,9259149342,C26,P3C26,HCDSL084,Colgate,239405,25,12,5266910,
468,239,Trend Mail,Gold,L2,Daryapurkar Patel,7382224266,11/12/2019,17:20:18,abc459de,Sales(71%),Attached,B131,Patanjali Store,B4,A,Ranchi,Patil Yegammai,9258679948,C26,P4C26,HPSWH140,Pepsodent,270906,15,12,3575959.2,
469,240,NL Designs,Gold,L3,Raviprakash Amin,7739946673,01/12/2019,11:04:04,abc460de,Sales(84%),Created,B132,Spencer's,B4,D,BADDI,Bhakta Buchar,9253360493,C26,P5C26,HSSSL149,Savlon,124490,4,15,423266,
470,241,Shivasthik Corp.,Platinum,L3,Ubriani Reddy,7298831985,04/07/2019,18:06:06,abc461de,Sales(82%),Attached,B133,Green Petals,B1,D,BADRINATH,Achari Sreekanthan,9254006746,C27,P1C27,FNSBK138,Nike,13156,22,3,280749.04,
471,242,InkTree,Platinum,L3,Jaspal Mukherjee,7534165159,11/14/2019,15:28:40,abc462de,Sales(64%),Attached,B134,Barkat General Store,B1,D,BALASINOR,Pema Kathrada,9254416356,C27,P2C27,FPSBL147,Paragon,203281,16,4,3122396.16,
